"","X","Account.Number","Customer.ID","Due.Date","Modified.Date","Online.Order.Flag","Order.Date","Sales.Person.ID","Sales.Order.Number","Ship.Date","Freight","Sub.Total","Tax.Amt","Total.Due"
"4353",3311,"10-4030-012011",12011,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53062","2007-08-31",15.4618,618.47,49.4776,683.4094
"4354",3324,"10-4030-012032",12032,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53048","2007-08-31",15.374,614.96,49.1968,679.5308
"4355",3673,"10-4030-012602",12602,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53044","2007-08-31",0.2248,8.99,0.7192,9.934
"4356",3860,"10-4030-012979",12979,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53046","2007-08-31",4.5245,180.98,14.4784,199.9829
"4357",4251,"10-4030-013698",13698,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53036","2007-08-31",0.8068,32.27,2.5816,35.6584
"4358",4355,"10-4030-013870",13870,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53051","2007-08-31",20.987,839.48,67.1584,927.6254
"4359",4405,"10-4030-013962",13962,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53008","2007-08-31",1.0055,40.22,3.2176,44.4431
"4360",4910,"10-4030-014857",14857,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53009","2007-08-31",1.9745,78.98,6.3184,87.2729
"4361",4936,"10-4030-014921",14921,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53035","2007-08-31",0.182,7.28,0.5824,8.0444
"4362",5062,"10-4030-015126",15126,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53014","2007-08-31",1.4745,58.98,4.7184,65.1729
"4363",5257,"10-4030-015498",15498,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53030","2007-08-31",1.8615,74.46,5.9568,82.2783
"4364",5272,"10-4030-015526",15526,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53024","2007-08-31",2.4018,96.07,7.6856,106.1574
"4365",5305,"10-4030-015561",15561,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53049","2007-08-31",14.8068,592.27,47.3816,654.4584
"4366",5732,"10-4030-016482",16482,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53004","2007-08-31",30.1368,1205.47,96.4376,1332.0444
"4367",5910,"10-4030-016887",16887,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53047","2007-08-31",44.249,1769.96,141.5968,1955.8058
"4368",5938,"10-4030-017036",17036,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53043","2007-08-31",1.4243,56.97,4.5576,62.9519
"4369",5954,"10-4030-017070",17070,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53011","2007-08-31",1.7493,69.97,5.5976,77.3169
"4370",6025,"10-4030-017254",17254,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53010","2007-08-31",2.3373,93.49,7.4792,103.3065
"4371",6108,"10-4030-017640",17640,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53038","2007-08-31",0.6248,24.99,1.9992,27.614
"4372",6438,"10-4030-018259",18259,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53016","2007-08-31",0.2248,8.99,0.7192,9.934
"4373",6488,"10-4030-018346",18346,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53034","2007-08-31",0.3495,13.98,1.1184,15.4479
"4374",6530,"10-4030-018549",18549,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53065","2007-08-31",29.2365,1169.46,93.5568,1292.2533
"4375",6540,"10-4030-018632",18632,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53037","2007-08-31",0.8068,32.27,2.5816,35.6584
"4376",6569,"10-4030-018707",18707,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53012","2007-08-31",3.0118,120.47,9.6376,133.1194
"4377",6594,"10-4030-018758",18758,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53027","2007-08-31",0.9148,36.59,2.9272,40.432
"4378",6595,"10-4030-018758",18758,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53045","2007-08-31",0.924,36.96,2.9568,40.8408
"4379",6679,"10-4030-019090",19090,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53015","2007-08-31",0.0573,2.29,0.1832,2.5305
"4380",6697,"10-4030-019177",19177,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53039","2007-08-31",0.9745,38.98,3.1184,43.0729
"4381",6831,"10-4030-019408",19408,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53066","2007-08-31",28.237,1129.48,90.3584,1248.0754
"4382",6994,"10-4030-019778",19778,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53032","2007-08-31",1.7498,69.99,5.5992,77.339
"4383",7134,"10-4030-020199",20199,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53050","2007-08-31",62.5708,2502.83,200.2264,2765.6272
"4384",7454,"10-4030-021159",21159,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53031","2007-08-31",1.8615,74.46,5.9568,82.2783
"4385",7600,"10-4030-021601",21601,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53064","2007-08-31",14.749,589.96,47.1968,651.9058
"4386",7632,"10-4030-021720",21720,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53029","2007-08-31",0.3745,14.98,1.1984,16.5529
"4387",7722,"10-4030-022112",22112,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53063","2007-08-31",61.7263,2469.05,197.524,2728.3003
"4388",7843,"10-4030-022639",22639,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53067","2007-08-31",28.887,1155.48,92.4384,1276.8054
"4389",8246,"10-4030-024317",24317,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53028","2007-08-31",0.8723,34.89,2.7912,38.5535
"4390",8381,"10-4030-024776",24776,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53025","2007-08-31",2.2895,91.58,7.3264,101.1959
"4391",8400,"10-4030-024899",24899,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53013","2007-08-31",2.6363,105.45,8.436,116.5223
"4392",9070,"10-4030-026743",26743,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53060","2007-08-31",14.724,588.96,47.1168,650.8008
"4393",9076,"10-4030-026748",26748,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53061","2007-08-31",14.3745,574.98,45.9984,635.3529
"4394",9436,"10-4030-027774",27774,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53057","2007-08-31",19.2835,771.34,61.7072,852.3307
"4395",9437,"10-4030-027777",27777,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53058","2007-08-31",19.4655,778.62,62.2896,860.3751
"4396",9466,"10-4030-028003",28003,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53022","2007-08-31",0.1248,4.99,0.3992,5.514
"4397",9603,"10-4030-028309",28309,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53059","2007-08-31",60.4765,2419.06,193.5248,2673.0613
"4398",9626,"10-4030-028410",28410,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53040","2007-08-31",1.5118,60.47,4.8376,66.8194
"4399",9837,"10-4030-028967",28967,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53017","2007-08-31",0.2248,8.99,0.7192,9.934
"4400",9844,"10-4030-028998",28998,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53018","2007-08-31",0.7245,28.98,2.3184,32.0229
"4401",9845,"10-4030-029000",29000,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53021","2007-08-31",0.182,7.28,0.5824,8.0444
"4402",2597,"10-4030-011122",11122,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53080","2007-09-01",0.1988,7.95,0.636,8.7848
"4403",2617,"10-4030-011160",11160,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53121","2007-09-01",58.057,2322.28,185.7824,2566.1194
"4404",2631,"10-4030-011178",11178,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53085","2007-09-01",2.562,102.48,8.1984,113.2404
"4405",2632,"10-4030-011185",11185,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53092","2007-09-01",3.0988,123.95,9.916,136.9648
"4406",2641,"10-4030-011200",11200,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53089","2007-09-01",0.737,29.48,2.3584,32.5754
"4407",2644,"10-4030-011203",11203,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53069","2007-09-01",3,120,9.6,132.6
"4408",2661,"10-4030-011226",11226,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53088","2007-09-01",0.0573,2.29,0.1832,2.5305
"4409",2756,"10-4030-011298",11298,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53122","2007-09-01",58.599,2343.96,187.5168,2590.0758
"4410",2792,"10-4030-011331",11331,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53093","2007-09-01",1.527,61.08,4.8864,67.4934
"4411",2940,"10-4030-011460",11460,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53126","2007-09-01",57.3748,2294.99,183.5992,2535.964
"4412",2949,"10-4030-011470",11470,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53068","2007-09-01",57.3748,2294.99,183.5992,2535.964
"4413",3086,"10-4030-011664",11664,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53120","2007-09-01",59.2493,2369.97,189.5976,2618.8169
"4414",3162,"10-4030-011806",11806,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53115","2007-09-01",1.057,42.28,3.3824,46.7194
"4415",3205,"10-4030-011883",11883,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53116","2007-09-01",1.057,42.28,3.3824,46.7194
"4416",3221,"10-4030-011902",11902,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53078","2007-09-01",0.157,6.28,0.5024,6.9394
"4417",3282,"10-4030-011983",11983,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53119","2007-09-01",57.3748,2294.99,183.5992,2535.964
"4418",3342,"10-4030-012055",12055,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53094","2007-09-01",0.7498,29.99,2.3992,33.139
"4419",3360,"10-4030-012077",12077,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53102","2007-09-01",0.1248,4.99,0.3992,5.514
"4420",3634,"10-4030-012509",12509,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53109","2007-09-01",0.3245,12.98,1.0384,14.3429
"4421",3698,"10-4030-012646",12646,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53114","2007-09-01",0.1248,4.99,0.3992,5.514
"4422",4249,"10-4030-013696",13696,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53104","2007-09-01",1.2243,48.97,3.9176,54.1119
"4423",4570,"10-4030-014209",14209,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53076","2007-09-01",0.1248,4.99,0.3992,5.514
"4424",4700,"10-4030-014428",14428,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53132","2007-09-01",60.3265,2413.06,193.0448,2666.4313
"4425",4738,"10-4030-014516",14516,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53070","2007-09-01",0.6248,24.99,1.9992,27.614
"4426",4794,"10-4030-014655",14655,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53096","2007-09-01",1.7493,69.97,5.5976,77.3169
"4427",4899,"10-4030-014840",14840,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53113","2007-09-01",0.8495,33.98,2.7184,37.5479
"4428",5152,"10-4030-015301",15301,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53103","2007-09-01",0.3808,15.23,1.2184,16.8292
"4429",5454,"10-4030-015816",15816,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53117","2007-09-01",2.0365,81.46,6.5168,90.0133
"4430",5527,"10-4030-015974",15974,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53097","2007-09-01",2.2988,91.95,7.356,101.6048
"4431",5579,"10-4030-016168",16168,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53079","2007-09-01",0.8723,34.89,2.7912,38.5535
"4432",5609,"10-4030-016254",16254,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53106","2007-09-01",0.6248,24.99,1.9992,27.614
"4433",5853,"10-4030-016694",16694,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53071","2007-09-01",0.9805,39.22,3.1376,43.3381
"4434",5902,"10-4030-016846",16846,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53099","2007-09-01",3.0995,123.98,9.9184,136.9979
"4435",5949,"10-4030-017063",17063,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53072","2007-09-01",0.9318,37.27,2.9816,41.1834
"4436",5985,"10-4030-017137",17137,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53100","2007-09-01",0.1248,4.99,0.3992,5.514
"4437",6072,"10-4030-017387",17387,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53118","2007-09-01",1.4243,56.97,4.5576,62.9519
"4438",6141,"10-4030-017738",17738,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53107","2007-09-01",0.6248,24.99,1.9992,27.614
"4439",6349,"10-4030-018150",18150,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53105","2007-09-01",1.9243,76.97,6.1576,85.0519
"4440",6869,"10-4030-019440",19440,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53082","2007-09-01",62.308,2492.32,199.3856,2754.0136
"4441",6879,"10-4030-019450",19450,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53130","2007-09-01",29.7115,1188.46,95.0768,1313.2483
"4442",6968,"10-4030-019632",19632,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53073","2007-09-01",1.4245,56.98,4.5584,62.9629
"4443",6989,"10-4030-019770",19770,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53123","2007-09-01",13.7245,548.98,43.9184,606.6229
"4444",7368,"10-4030-020941",20941,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53112","2007-09-01",3.157,126.28,10.1024,139.5394
"4445",7481,"10-4030-021212",21212,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53074","2007-09-01",1.8745,74.98,5.9984,82.8529
"4446",7525,"10-4030-021367",21367,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53075","2007-09-01",0.182,7.28,0.5824,8.0444
"4447",7816,"10-4030-022448",22448,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53083","2007-09-01",61.9985,2479.94,198.3952,2740.3337
"4448",7865,"10-4030-022795",22795,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53111","2007-09-01",1.6993,67.97,5.4376,75.1069
"4449",8125,"10-4030-023711",23711,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53095","2007-09-01",0.8745,34.98,2.7984,38.6529
"4450",8134,"10-4030-023764",23764,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53081","2007-09-01",61.4333,2457.33,196.5864,2715.3497
"4451",8135,"10-4030-023770",23770,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53108","2007-09-01",0.1248,4.99,0.3992,5.514
"4452",8148,"10-4030-023858",23858,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53129","2007-09-01",28.3618,1134.47,90.7576,1253.5894
"4453",8289,"10-4030-024437",24437,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53127","2007-09-01",60.676,2427.04,194.1632,2681.8792
"4454",8384,"10-4030-024778",24778,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53128","2007-09-01",16.9233,676.93,54.1544,748.0077
"4455",8483,"10-4030-025129",25129,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53077","2007-09-01",1.5118,60.47,4.8376,66.8194
"4456",8523,"10-4030-025378",25378,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53091","2007-09-01",0.972,38.88,3.1104,42.9624
"4457",8735,"10-4030-026037",26037,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53110","2007-09-01",0.9745,38.98,3.1184,43.0729
"4458",8859,"10-4030-026315",26315,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53124","2007-09-01",19.4083,776.33,62.1064,857.8447
"4459",9461,"10-4030-027956",27956,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53131","2007-09-01",13.8493,553.97,44.3176,612.1369
"4460",9474,"10-4030-028032",28032,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53090","2007-09-01",1.8868,75.47,6.0376,83.3944
"4461",9501,"10-4030-028094",28094,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53084","2007-09-01",0.0573,2.29,0.1832,2.5305
"4462",9580,"10-4030-028248",28248,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53101","2007-09-01",0.1248,4.99,0.3992,5.514
"4463",9723,"10-4030-028674",28674,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53125","2007-09-01",21.2955,851.82,68.1456,941.2611
"4464",9774,"10-4030-028793",28793,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53086","2007-09-01",0.6248,24.99,1.9992,27.614
"4465",9784,"10-4030-028810",28810,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53087","2007-09-01",1.9745,78.98,6.3184,87.2729
"4466",9785,"10-4030-028817",28817,"2007-09-06","2007-09-01",TRUE,"2007-08-25",NA,"SO53098","2007-09-01",1.7498,69.99,5.5992,77.339
"4467",2566,"10-4030-011096",11096,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53176","2007-09-02",57.3748,2294.99,183.5992,2535.964
"4468",2877,"10-4030-011413",11413,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53135","2007-09-02",58.774,2350.96,188.0768,2597.8108
"4469",2952,"10-4030-011479",11479,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53134","2007-09-02",58.6305,2345.22,187.6176,2591.4681
"4470",2981,"10-4030-011505",11505,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53142","2007-09-02",1.3498,53.99,4.3192,59.659
"4471",2985,"10-4030-011520",11520,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53143","2007-09-02",1.5743,62.97,5.0376,69.5819
"4472",2990,"10-4030-011525",11525,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53169","2007-09-02",58.932,2357.28,188.5824,2604.7944
"4473",3072,"10-4030-011631",11631,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53148","2007-09-02",2.6738,106.95,8.556,118.1798
"4474",3297,"10-4030-011997",11997,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53133","2007-09-02",31.246,1249.84,99.9872,1381.0732
"4475",3347,"10-4030-012059",12059,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53170","2007-09-02",58.799,2351.96,188.1568,2598.9158
"4476",3776,"10-4030-012791",12791,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53165","2007-09-02",0.7483,29.93,2.3944,33.0727
"4477",4204,"10-4030-013624",13624,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53136","2007-09-02",1.4995,59.98,4.7984,66.2779
"4478",4238,"10-4030-013670",13670,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53139","2007-09-02",0.6123,24.49,1.9592,27.0615
"4479",4317,"10-4030-013802",13802,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53157","2007-09-02",1.9865,79.46,6.3568,87.8033
"4480",4551,"10-4030-014174",14174,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53159","2007-09-02",0.972,38.88,3.1104,42.9624
"4481",4645,"10-4030-014328",14328,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53149","2007-09-02",1.2493,49.97,3.9976,55.2169
"4482",4681,"10-4030-014404",14404,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53155","2007-09-02",0.1248,4.99,0.3992,5.514
"4483",4695,"10-4030-014425",14425,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53184","2007-09-02",60.4765,2419.06,193.5248,2673.0613
"4484",4969,"10-4030-014973",14973,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53158","2007-09-02",0.7483,29.93,2.3944,33.0727
"4485",5186,"10-4030-015366",15366,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53154","2007-09-02",1.4995,59.98,4.7984,66.2779
"4486",5193,"10-4030-015378",15378,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53166","2007-09-02",1.9238,76.95,6.156,85.0298
"4487",5237,"10-4030-015468",15468,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53164","2007-09-02",3.9998,159.99,12.7992,176.789
"4488",5453,"10-4030-015809",15809,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53138","2007-09-02",0.815,32.6,2.608,36.023
"4489",5796,"10-4030-016582",16582,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53156","2007-09-02",0.875,35,2.8,38.675
"4490",6047,"10-4030-017307",17307,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53140","2007-09-02",1.5745,62.98,5.0384,69.5929
"4491",6076,"10-4030-017484",17484,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53137","2007-09-02",0.5495,21.98,1.7584,24.2879
"4492",6116,"10-4030-017648",17648,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53172","2007-09-02",19.4335,777.34,62.1872,858.9607
"4493",6602,"10-4030-018811",18811,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53152","2007-09-02",1.7498,69.99,5.5992,77.339
"4494",6636,"10-4030-018973",18973,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53168","2007-09-02",14.1818,567.27,45.3816,626.8334
"4495",6641,"10-4030-019005",19005,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53150","2007-09-02",2.362,94.48,7.5584,104.4004
"4496",6825,"10-4030-019401",19401,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53180","2007-09-02",29.262,1170.48,93.6384,1293.3804
"4497",6830,"10-4030-019407",19407,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53181","2007-09-02",28.887,1155.48,92.4384,1276.8054
"4498",7117,"10-4030-020160",20160,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53175","2007-09-02",16.4738,658.95,52.716,728.1398
"4499",7264,"10-4030-020663",20663,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53167","2007-09-02",43.7745,1750.98,140.0784,1934.8329
"4500",7603,"10-4030-021608",21608,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53179","2007-09-02",14.3745,574.98,45.9984,635.3529
"4501",7782,"10-4030-022300",22300,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53178","2007-09-02",13.7245,548.98,43.9184,606.6229
"4502",7846,"10-4030-022643",22643,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53182","2007-09-02",28.0123,1120.49,89.6392,1238.1415
"4503",7919,"10-4030-022946",22946,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53174","2007-09-02",43.2493,1729.97,138.3976,1911.6169
"4504",7985,"10-4030-023237",23237,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53161","2007-09-02",1.7243,68.97,5.5176,76.2119
"4505",7989,"10-4030-023255",23255,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53153","2007-09-02",0.9995,39.98,3.1984,44.1779
"4506",8095,"10-4030-023623",23623,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53160","2007-09-02",0.0998,3.99,0.3192,4.409
"4507",8099,"10-4030-023636",23636,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53141","2007-09-02",61.9985,2479.94,198.3952,2740.3337
"4508",8465,"10-4030-025098",25098,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53177","2007-09-02",31.278,1251.12,100.0896,1382.4876
"4509",8587,"10-4030-025759",25759,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53173","2007-09-02",18.5588,742.35,59.388,820.2968
"4510",8640,"10-4030-025902",25902,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53147","2007-09-02",1.6243,64.97,5.1976,71.7919
"4511",8811,"10-4030-026237",26237,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53146","2007-09-02",0.682,27.28,2.1824,30.1444
"4512",8878,"10-4030-026340",26340,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53145","2007-09-02",1.6243,64.97,5.1976,71.7919
"4513",9119,"10-4030-026911",26911,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53162","2007-09-02",0.0998,3.99,0.3192,4.409
"4514",9200,"10-4030-027128",27128,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53183","2007-09-02",28.887,1155.48,92.4384,1276.8054
"4515",9216,"10-4030-027229",27229,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53144","2007-09-02",2.3365,93.46,7.4768,103.2733
"4516",9435,"10-4030-027770",27770,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53171","2007-09-02",18.7835,751.34,60.1072,830.2307
"4517",9513,"10-4030-028141",28141,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53151","2007-09-02",2.362,94.48,7.5584,104.4004
"4518",9835,"10-4030-028918",28918,"2007-09-07","2007-09-02",TRUE,"2007-08-26",NA,"SO53163","2007-09-02",0.5945,23.78,1.9024,26.2769
